ID number,Word,Part of Speech,CEFR,Points
695.0,pound,Noun,“A1”,6.0
696.0,kitchen,Noun,“A1”,6.0
697.0,wine,Noun,“A1”,6.0
698.0,husband,Noun,“A1”,6.0
699.0,yesterday,Noun,“A1”,6.0
700.0,somewhere,Adverb,“A1”,6.0
701.0,flower,Noun,“A1”,6.0
702.0,dinner,Noun,“A1”,6.0
703.0,fruit,Noun,“A1”,6.0
704.0,hair,Noun,“A1”,6.0
705.0,bedroom,Noun,“A1”,6.0
706.0,sleep,Verb,“A1”,6.0
707.0,tea,Noun,“A1”,6.0
708.0,sister,Noun,“A1”,6.0
709.0,clean,Verb,“A1”,6.0
710.0,conversation,Noun,“A1”,6.0
711.0,drink,Verb,“A1”,6.0
712.0,coffee,Noun,“A1”,6.0
713.0,mouth,Noun,“A1”,6.0
714.0,breakfast,Noun,“A1”,6.0
715.0,rain,Noun,“A1”,6.0
716.0,sorry,Exclamation,“A1”,6.0
717.0,ear,Noun,“A1”,6.0
718.0,taxi,Noun,“A1”,6.0
719.0,wash,Verb,“A1”,6.0
720.0,lucky,Adjective,“A1”,6.0
721.0,finger,Noun,“A1”,6.0
722.0,plate,Noun,“A1”,6.0
723.0,bottle,Noun,“A1”,6.0
724.0,funny,Adjective,“A1”,6.0
725.0,tomorrow,Noun,“A1”,6.0
726.0,ring,Verb,“A1”,6.0
727.0,wet,Adjective,“A1”,6.0
728.0,clothes,Noun,“A1”,6.0
729.0,cup,Noun,“A1”,6.0
730.0,nobody,Pronoun,“A1”,6.0
731.0,yellow,Adjective,“A1”,6.0
732.0,cat,Noun,“A1”,6.0
733.0,quite,Determiner,“A1”,6.0
734.0,hate,Verb,“A1”,6.0
735.0,sad,Adjective,“A1”,6.0
736.0,birthday,Noun,“A1”,6.0
737.0,laugh,Verb,“A1”,6.0
738.0,half,Adjective,“A1”,6.0
739.0,everywhere,Adverb,“A1”,6.0
740.0,egg,Noun,“A1”,6.0
741.0,chip,Noun,“A1”,6.0
742.0,everybody,Pronoun,“A1”,6.0
743.0,toilet,Noun,“A1”,6.0
744.0,tall,Adjective,“A1”,6.0
745.0,yours,Pronoun,“A1”,6.0
746.0,meat,Noun,“A1”,6.0
747.0,dry,Verb,“A1”,6.0
748.0,milk,Noun,“A1”,6.0
749.0,vegetable,Noun,“A1”,6.0
750.0,bathroom,Noun,“A1”,6.0
751.0,cook,Verb,“A1”,6.0
752.0,brown,Adjective,“A1”,6.0
753.0,neck,Noun,“A1”,6.0
754.0,shoe,Noun,“A1”,6.0
755.0,tooth,Noun,“A1”,6.0
756.0,bath,Noun,“A1”,6.0
757.0,trousers,Noun,“A1”,6.0
758.0,hers,Pronoun,“A1”,6.0
759.0,a,Determiner,“A1”,6.0
760.0,I,Pronoun,“A1”,6.0
761.0,Monday,Noun,“A1”,6.0
762.0,Tuesday,Noun,“A1”,6.0
763.0,Wednesday,Noun,“A1”,6.0
764.0,Thursday,Noun,“A1”,6.0
765.0,Friday,Noun,“A1”,6.0
766.0,Saturday,Noun,“A1”,6.0
767.0,Sunday,Noun,“A1”,6.0
768.0,January,Noun,“A1”,6.0
769.0,February,Noun,“A1”,6.0
770.0,March,Noun,“A1”,6.0
771.0,April,Noun,“A1”,6.0
772.0,May,Noun,“A1”,6.0
773.0,June,Noun,“A1”,6.0
774.0,July,Noun,“A1”,6.0
775.0,August,Noun,“A1”,6.0
776.0,September,Noun,“A1”,6.0
777.0,October,Noun,“A1”,6.0
778.0,November,Noun,“A1”,6.0
779.0,December,Noun,“A1”,6.0
780.0,hello,Exclamation,“A1”,6.0
781.0,mummy,Noun,“A1”,6.0
782.0,bye,Exclamation,“A1”,6.0
783.0,o'clock,Adverb,“A1”,6.0
784.0,daddy,Noun,“A1”,6.0
785.0,pardon,Exclamation,“A1”,6.0
786.0,thanks,Exclamation,“A1”,6.0
787.0,darling,Noun,“A1”,6.0
788.0,English,Adjective,“A1”,6.0
789.0,that,Conjunction,“A2”,5.0
790.0,them,Pronoun,“A2”,5.0
791.0,may,Modal verb,“A2”,5.0
792.0,follow,Verb,“A2”,5.0
793.0,area,Noun,“A2”,5.0
794.0,become,Verb,“A2”,5.0
795.0,group,Noun,“A2”,5.0
796.0,set,Verb,“A2”,5.0
797.0,system,Noun,“A2”,5.0
798.0,during,Preposition,“A2”,5.0
799.0,large,Adjective,“A2”,5.0
800.0,such,Pronoun,“A2”,5.0
801.0,member,Noun,“A2”,5.0
802.0,course,Noun,“A2”,5.0
803.0,world,Noun,“A2”,5.0
804.0,case,Noun,“A2”,5.0
805.0,site,Noun,“A2”,5.0
806.0,offer,Verb,“A2”,5.0
807.0,allow,Verb,“A2”,5.0
808.0,him,Pronoun,“A2”,5.0
809.0,example,Noun,“A2”,5.0
810.0,company,Noun,“A2”,5.0
811.0,order,Noun,“A2”,5.0
812.0,continue,Verb,“A2”,5.0
813.0,although,Conjunction,“A2”,5.0
814.0,business,Noun,“A2”,5.0
815.0,page,Noun,“A2”,5.0
816.0,add,Verb,“A2”,5.0
817.0,build,Verb,“A2”,5.0
818.0,interest,Noun,“A2”,5.0
819.0,view,Noun,“A2”,5.0
820.0,opportunity,Noun,“A2”,5.0
821.0,main,Adjective,“A2”,5.0
822.0,team,Noun,“A2”,5.0
823.0,student,Noun,“A2”,5.0
824.0,begin,Verb,“A2”,5.0
825.0,programme,Noun,“A2”,5.0
826.0,history,Noun,“A2”,5.0
827.0,website,Noun,“A2”,5.0
828.0,low,Adjective,“A2”,5.0
829.0,improve,Verb,“A2”,5.0
830.0,wide,Adjective,“A2”,5.0
831.0,power,Noun,“A2”,5.0
832.0,list,Noun,“A2”,5.0
833.0,data,Noun,“A2”,5.0
834.0,health,Noun,“A2”,5.0
835.0,particularly,Adverb,“A2”,5.0
836.0,visit,Verb,“A2”,5.0
837.0,plan,Noun,“A2”,5.0
838.0,suggest,Verb,“A2”,5.0
839.0,general,Adjective,“A2”,5.0
840.0,position,Noun,“A2”,5.0
841.0,therefore,Adverb,“A2”,5.0
842.0,describe,Verb,“A2”,5.0
843.0,control,Noun,“A2”,5.0
844.0,upon,Preposition,“A2”,5.0
845.0,present,Verb,“A2”,5.0
846.0,note,Noun,“A2”,5.0
847.0,meeting,Noun,“A2”,5.0
848.0,complete,Verb,“A2”,5.0
849.0,cause,Verb,“A2”,5.0
850.0,national,Adjective,“A2”,5.0
851.0,single,Adjective,“A2”,5.0
852.0,advice,Noun,“A2”,5.0
853.0,itself,Pronoun,“A2”,5.0
854.0,decision,Noun,“A2”,5.0
855.0,similar,Adjective,“A2”,5.0
856.0,reach,Verb,“A2”,5.0
857.0,common,Adjective,“A2”,5.0
858.0,that,Adverb,“A2”,5.0
859.0,account,Noun,“A2”,5.0
860.0,necessary,Adjective,“A2”,5.0
861.0,recently,Adverb,“A2”,5.0
862.0,rate,Noun,“A2”,5.0
863.0,education,Noun,“A2”,5.0
864.0,plan,Verb,“A2”,5.0
865.0,deliver,Verb,“A2”,5.0
866.0,original,Adjective,“A2”,5.0
867.0,simple,Adjective,“A2”,5.0
868.0,law,Noun,“A2”,5.0
869.0,enter,Verb,“A2”,5.0
870.0,note,Verb,“A2”,5.0
871.0,accept,Verb,“A2”,5.0
872.0,comment,Noun,“A2”,5.0
873.0,success,Noun,“A2”,5.0
874.0,technology,Noun,“A2”,5.0
875.0,excellent,Adjective,“A2”,5.0
876.0,present,Adjective,“A2”,5.0
877.0,property,Noun,“A2”,5.0
878.0,prepare,Verb,“A2”,5.0
879.0,successful,Adjective,“A2”,5.0
880.0,model,Noun,“A2”,5.0
881.0,useful,Adjective,“A2”,5.0
882.0,set,Noun,“A2”,5.0
883.0,human,Adjective,“A2”,5.0
884.0,requirement,Noun,“A2”,5.0
885.0,private,Adjective,“A2”,5.0
886.0,deal,Verb,“A2”,5.0
887.0,affect,Verb,“A2”,5.0
888.0,relationship,Noun,“A2”,5.0
889.0,accord,Verb,“A2”,5.0
890.0,online,Adjective,“A2”,5.0
891.0,web,Noun,“A2”,5.0
892.0,death,Noun,“A2”,5.0
893.0,text,Noun,“A2”,5.0
894.0,customer,Noun,“A2”,5.0
895.0,email,Noun,“A2”,5.0
896.0,additional,Adjective,“A2”,5.0
897.0,prove,Verb,“A2”,5.0
898.0,effort,Noun,“A2”,5.0
899.0,discussion,Noun,“A2”,5.0
900.0,share,Verb,“A2”,5.0
901.0,art,Noun,“A2”,5.0
902.0,network,Noun,“A2”,5.0
903.0,ability,Noun,“A2”,5.0
904.0,fail,Verb,“A2”,5.0
905.0,complete,Adjective,“A2”,5.0
906.0,figure,Noun,“A2”,5.0
907.0,style,Noun,“A2”,5.0
908.0,visit,Noun,“A2”,5.0
909.0,strategy,Noun,“A2”,5.0
910.0,modern,Adjective,“A2”,5.0
911.0,address,Verb,“A2”,5.0
912.0,rule,Noun,“A2”,5.0
913.0,message,Noun,“A2”,5.0
914.0,act,Verb,“A2”,5.0
915.0,character,Noun,“A2”,5.0
916.0,below,Preposition,“A2”,5.0
917.0,below,Adverb,“A2”,5.0
918.0,popular,Adjective,“A2”,5.0
919.0,attention,Noun,“A2”,5.0
920.0,regular,Adjective,“A2”,5.0
921.0,highly,Adverb,“A2”,5.0
922.0,generally,Adverb,“A2”,5.0
923.0,claim,Verb,“A2”,5.0
924.0,basic,Adjective,“A2”,5.0
925.0,percent,Noun,“A2”,5.0
926.0,beyond,Preposition,“A2”,5.0
927.0,tool,Noun,“A2”,5.0
928.0,study,Verb,“A2”,5.0
929.0,undertake,Verb,“A2”,5.0
930.0,address,Noun,“A2”,5.0
931.0,partner,Noun,“A2”,5.0
932.0,unique,Adjective,“A2”,5.0
933.0,replace,Verb,“A2”,5.0
934.0,travel,Verb,“A2”,5.0
935.0,equipment,Noun,“A2”,5.0
936.0,session,Noun,“A2”,5.0
937.0,file,Noun,“A2”,5.0
938.0,publication,Noun,“A2”,5.0
939.0,discover,Verb,“A2”,5.0
940.0,security,Noun,“A2”,5.0
941.0,leader,Noun,“A2”,5.0
942.0,background,Noun,“A2”,5.0
943.0,track,Noun,“A2”,5.0
944.0,total,Adjective,“A2”,5.0
945.0,energy,Noun,“A2”,5.0
946.0,suffer,Verb,“A2”,5.0
947.0,direction,Noun,“A2”,5.0
948.0,department,Noun,“A2”,5.0
949.0,measure,Noun,“A2”,5.0
950.0,aware,Adjective,“A2”,5.0
951.0,launch,Verb,“A2”,5.0
952.0,difficulty,Noun,“A2”,5.0
953.0,control,Verb,“A2”,5.0
954.0,funding,Noun,“A2”,5.0
955.0,teaching,Noun,“A2”,5.0
956.0,immediately,Adverb,“A2”,5.0
957.0,list,Verb,“A2”,5.0
958.0,express,Verb,“A2”,5.0
959.0,route,Noun,“A2”,5.0
960.0,respect,Noun,“A2”,5.0
961.0,suitable,Adjective,“A2”,5.0
962.0,through,Adverb,“A2”,5.0
963.0,catch,Verb,“A2”,5.0
964.0,shall,Modal verb,“A2”,5.0
965.0,alone,Adverb,“A2”,5.0
966.0,completely,Adverb,“A2”,5.0
967.0,university,Noun,“A2”,5.0
968.0,holiday,Noun,“A2”,5.0
969.0,combine,Verb,“A2”,5.0
970.0,proposal,Noun,“A2”,5.0
971.0,goal,Noun,“A2”,5.0
972.0,contract,Noun,“A2”,5.0
973.0,survey,Noun,“A2”,5.0
974.0,Israel,Noun,“A2”,5.0
975.0,village,Noun,“A2”,5.0
976.0,assist,Verb,“A2”,5.0
977.0,worth,Adjective,“A2”,5.0
978.0,point,Verb,“A2”,5.0
979.0,beautiful,Adjective,“A2”,5.0
980.0,reading,Noun,“A2”,5.0
981.0,floor,Noun,“A2”,5.0
982.0,science,Noun,“A2”,5.0
983.0,African,Noun,“A2”,5.0
984.0,garden,Noun,“A2”,5.0
985.0,band,Noun,“A2”,5.0
986.0,play,Noun,“A2”,5.0
987.0,initiative,Noun,“A2”,5.0
988.0,thought,Noun,“A2”,5.0
989.0,bar,Noun,“A2”,5.0
990.0,arrange,Verb,“A2”,5.0
991.0,technical,Adjective,“A2”,5.0
992.0,Canada,Noun,“A2”,5.0
993.0,realise,Verb,“A2”,5.0
994.0,existing,Adjective,“A2”,5.0
995.0,deep,Adjective,“A2”,5.0
996.0,voice,Noun,“A2”,5.0
997.0,circumstances,Noun,“A2”,5.0
998.0,extremely,Adverb,“A2”,5.0
999.0,trip,Noun,“A2”,5.0
1000.0,objective,Noun,“A2”,5.0
1001.0,kill,Verb,“A2”,5.0
1002.0,examine,Verb,“A2”,5.0
1003.0,name,Verb,“A2”,5.0
1004.0,award,Noun,“A2”,5.0
1005.0,separate,Adjective,“A2”,5.0
1006.0,format,Noun,“A2”,5.0
1007.0,fire,Noun,“A2”,5.0
1008.0,tree,Noun,“A2”,5.0
1009.0,focus,Noun,“A2”,5.0
1010.0,except,Preposition,“A2”,5.0
1011.0,eat,Verb,“A2”,5.0
1012.0,police,Noun,“A2”,5.0
1013.0,normally,Adverb,“A2”,5.0
1014.0,description,Noun,“A2”,5.0
1015.0,firm,Noun,“A2”,5.0
1016.0,press,Noun,“A2”,5.0
1017.0,hospital,Noun,“A2”,5.0
1018.0,bank,Noun,“A2”,5.0
1019.0,memory,Noun,“A2”,5.0
1020.0,half,Determiner,“A2”,5.0
1021.0,son,Noun,“A2”,5.0
1022.0,nor,Conjunction,“A2”,5.0
1023.0,surface,Noun,“A2”,5.0
1024.0,council,Noun,“A2”,5.0
1025.0,speed,Noun,“A2”,5.0
1026.0,perfect,Adjective,“A2”,5.0
1027.0,song,Noun,“A2”,5.0
1028.0,library,Noun,“A2”,5.0
1029.0,generate,Verb,“A2”,5.0
1030.0,sport,Noun,“A2”,5.0
1031.0,court,Noun,“A2”,5.0
1032.0,before,Adverb,“A2”,5.0
1033.0,telephone,Noun,“A2”,5.0
1034.0,move,Noun,“A2”,5.0
1035.0,credit,Noun,“A2”,5.0
1036.0,theme,Noun,“A2”,5.0
1037.0,status,Noun,“A2”,5.0
1038.0,Bible,Noun,“A2”,5.0
1039.0,map,Noun,“A2”,5.0
1040.0,reader,Noun,“A2”,5.0
1041.0,arise,Verb,“A2”,5.0
1042.0,test,Verb,“A2”,5.0
1043.0,length,Noun,“A2”,5.0
1044.0,plant,Noun,“A2”,5.0
1045.0,submit,Verb,“A2”,5.0
1046.0,Italy,Noun,“A2”,5.0
1047.0,answer,Verb,“A2”,5.0
1048.0,lay,Verb,“A2”,5.0
1049.0,hit,Verb,“A2”,5.0
1050.0,guidance,Noun,“A2”,5.0
1051.0,wife,Noun,“A2”,5.0
1052.0,talk,Noun,“A2”,5.0
1053.0,mark,Verb,“A2”,5.0
1054.0,assume,Verb,“A2”,5.0
1055.0,own,Verb,“A2”,5.0
1056.0,distance,Noun,“A2”,5.0
1057.0,protection,Noun,“A2”,5.0
1058.0,screen,Noun,“A2”,5.0
1059.0,handle,Verb,“A2”,5.0
1060.0,argue,Verb,“A2”,5.0
1061.0,throw,Verb,“A2”,5.0
1062.0,less,Adverb,“A2”,5.0
1063.0,head,Verb,“A2”,5.0
1064.0,interview,Noun,“A2”,5.0
1065.0,plus,Conjunction,“A2”,5.0
1066.0,Spain,Noun,“A2”,5.0
1067.0,eventually,Adverb,“A2”,5.0
1068.0,tend,Verb,“A2”,5.0
1069.0,Japan,Noun,“A2”,5.0
1070.0,global,Adjective,“A2”,5.0
1071.0,pattern,Noun,“A2”,5.0
1072.0,none,Pronoun,“A2”,5.0
1073.0,turn,Noun,“A2”,5.0
1074.0,quick,Adjective,“A2”,5.0
1075.0,Jewish,Adjective,“A2”,5.0
1076.0,environmental,Adjective,“A2”,5.0
1077.0,fight,Verb,“A2”,5.0
1078.0,cost,Verb,“A2”,5.0
1079.0,construction,Noun,“A2”,5.0
1080.0,either,Determiner,“A2”,5.0
1081.0,famous,Adjective,“A2”,5.0
1082.0,debate,Noun,“A2”,5.0
1083.0,mainly,Adverb,“A2”,5.0
1084.0,workshop,Noun,“A2”,5.0
1085.0,drop,Verb,“A2”,5.0
1086.0,otherwise,Adverb,“A2”,5.0
1087.0,exercise,Noun,“A2”,5.0
1088.0,beginning,Noun,“A2”,5.0
1089.0,failure,Noun,“A2”,5.0
1090.0,regulation,Noun,“A2”,5.0
1091.0,race,Noun,“A2”,5.0
1092.0,sea,Noun,“A2”,5.0
1093.0,employee,Noun,“A2”,5.0
1094.0,doubt,Noun,“A2”,5.0
1095.0,storey,Noun,“A2”,5.0
1096.0,ahead,Adverb,“A2”,5.0
1097.0,damage,Noun,“A2”,5.0
1098.0,investigate,Verb,“A2”,5.0
1099.0,fix,Verb,“A2”,5.0
1100.0,critical,Adjective,“A2”,5.0
1101.0,light,Adjective,“A2”,5.0
1102.0,potential,Noun,“A2”,5.0
1103.0,employment,Noun,“A2”,5.0
1104.0,photo,Noun,“A2”,5.0
1105.0,thanks,Noun,“A2”,5.0
1106.0,capital,Noun,“A2”,5.0
1107.0,match,Verb,“A2”,5.0
1108.0,capacity,Noun,“A2”,5.0
1109.0,edge,Noun,“A2”,5.0
1110.0,feeling,Noun,“A2”,5.0
1111.0,train,Verb,“A2”,5.0
1112.0,whole,Noun,“A2”,5.0
1113.0,drug,Noun,“A2”,5.0
1114.0,reality,Noun,“A2”,5.0
1115.0,apart,Adverb,“A2”,5.0
1116.0,comprehensive,Adjective,“A2”,5.0
1117.0,rich,Adjective,“A2”,5.0
1118.0,outcome,Noun,“A2”,5.0
1119.0,possibly,Adverb,“A2”,5.0
1120.0,Italian,Adjective,“A2”,5.0
1121.0,usual,Adjective,“A2”,5.0
1122.0,slightly,Adverb,“A2”,5.0
1123.0,fan,Noun,“A2”,5.0
1124.0,charge,Verb,“A2”,5.0
1125.0,Chinese,Adjective,“A2”,5.0
1126.0,spirit,Noun,“A2”,5.0
1127.0,committee,Noun,“A2”,5.0
1128.0,star,Noun,“A2”,5.0
1129.0,highlight,Verb,“A2”,5.0
1130.0,consideration,Noun,“A2”,5.0
1131.0,resident,Noun,“A2”,5.0
1132.0,argument,Noun,“A2”,5.0
1133.0,enough,Determiner,“A2”,5.0
1134.0,fair,Adjective,“A2”,5.0
1135.0,effectively,Adverb,“A2”,5.0
1136.0,purchase,Verb,“A2”,5.0
1137.0,magazine,Noun,“A2”,5.0
1138.0,unfortunately,Adverb,“A2”,5.0
1139.0,representative,Noun,“A2”,5.0
1140.0,journey,Noun,“A2”,5.0
1141.0,fast,Adjective,“A2”,5.0
1142.0,heavy,Adjective,“A2”,5.0
1143.0,above,Adjective,“A2”,5.0
1144.0,once,Conjunction,“A2”,5.0
1145.0,second,Noun,“A2”,5.0
1146.0,wonderful,Adjective,“A2”,5.0
1147.0,path,Noun,“A2”,5.0
1148.0,sound,Verb,“A2”,5.0
1149.0,fly,Verb,“A2”,5.0
1150.0,exciting,Adjective,“A2”,5.0
1151.0,originally,Adverb,“A2”,5.0
1152.0,external,Adjective,“A2”,5.0
1153.0,past,Noun,“A2”,5.0
1154.0,appoint,Verb,“A2”,5.0
1155.0,near,Adjective,“A2”,5.0
1156.0,expand,Verb,“A2”,5.0
1157.0,photograph,Noun,“A2”,5.0
1158.0,install,Verb,“A2”,5.0
1159.0,income,Noun,“A2”,5.0
1160.0,weight,Noun,“A2”,5.0
1161.0,very,Adjective,“A2”,5.0
1162.0,closely,Adverb,“A2”,5.0
1163.0,run,Noun,“A2”,5.0
1164.0,arm,Noun,“A2”,5.0
1165.0,there,Adverb,“A2”,5.0
1166.0,friendly,Adjective,“A2”,5.0
1167.0,setting,Noun,“A2”,5.0
1168.0,admit,Verb,“A2”,5.0
1169.0,touch,Noun,“A2”,5.0
1170.0,association,Noun,“A2”,5.0
1171.0,refuse,Verb,“A2”,5.0
1172.0,internal,Adjective,“A2”,5.0
1173.0,obvious,Adjective,“A2”,5.0
1174.0,secure,Verb,“A2”,5.0
1175.0,driver,Noun,“A2”,5.0
1176.0,retain,Verb,“A2”,5.0
1177.0,obviously,Adverb,“A2”,5.0
1178.0,hotel,Noun,“A2”,5.0
1179.0,employer,Noun,“A2”,5.0
1180.0,weather,Noun,“A2”,5.0
1181.0,balance,Noun,“A2”,5.0
1182.0,along,Adverb,“A2”,5.0
1183.0,correct,Adjective,“A2”,5.0
1184.0,age,Verb,“A2”,5.0
1185.0,Catholic,Adjective,“A2”,5.0
1186.0,cross,Verb,“A2”,5.0
1187.0,agent,Noun,“A2”,5.0
1188.0,ideal,Adjective,“A2”,5.0
1189.0,Japanese,Adjective,“A2”,5.0
1190.0,blood,Noun,“A2”,5.0
1191.0,historical,Adjective,“A2”,5.0
1192.0,stock,Noun,“A2”,5.0
1193.0,suppose,Verb,“A2”,5.0
1194.0,drive,Noun,“A2”,5.0
1195.0,writer,Noun,“A2”,5.0
1196.0,notice,Noun,“A2”,5.0
1197.0,fast,Adverb,“A2”,5.0
1198.0,attitude,Noun,“A2”,5.0
1199.0,stone,Noun,“A2”,5.0
1200.0,fresh,Adjective,“A2”,5.0
1201.0,good,Noun,“A2”,5.0
1202.0,corner,Noun,“A2”,5.0
1203.0,engine,Noun,“A2”,5.0
1204.0,wonder,Verb,“A2”,5.0
1205.0,opening,Noun,“A2”,5.0
1206.0,award,Verb,“A2”,5.0
1207.0,investigation,Noun,“A2”,5.0
1208.0,insurance,Noun,“A2”,5.0
1209.0,push,Verb,“A2”,5.0
1210.0,specifically,Adverb,“A2”,5.0
1211.0,incorporate,Verb,“A2”,5.0
1212.0,live,Adjective,“A2”,5.0
1213.0,writing,Noun,“A2”,5.0
1214.0,earth,Noun,“A2”,5.0
1215.0,notice,Verb,“A2”,5.0
1216.0,budget,Noun,“A2”,5.0
1217.0,hope,Noun,“A2”,5.0
1218.0,tax,Noun,“A2”,5.0
1219.0,actual,Adjective,“A2”,5.0
1220.0,consequence,Noun,“A2”,5.0
1221.0,rock,Noun,“A2”,5.0
1222.0,afternoon,Noun,“A2”,5.0
1223.0,instruction,Noun,“A2”,5.0
1224.0,mark,Noun,“A2”,5.0
1225.0,break,Noun,“A2”,5.0
1226.0,educational,Adjective,“A2”,5.0
1227.0,since,Adverb,“A2”,5.0
1228.0,busy,Adjective,“A2”,5.0
1229.0,device,Noun,“A2”,5.0
1230.0,traffic,Noun,“A2”,5.0
1231.0,error,Noun,“A2”,5.0
1232.0,truth,Noun,“A2”,5.0
1233.0,neither,Adverb,“A2”,5.0
1234.0,neither,Pronoun,“A2”,5.0
1235.0,survive,Verb,“A2”,5.0
1236.0,college,Noun,“A2”,5.0
1237.0,African,Adjective,“A2”,5.0
1238.0,inside,Preposition,“A2”,5.0
1239.0,appearance,Noun,“A2”,5.0
1240.0,approximately,Adverb,“A2”,5.0
1241.0,Iraqui,Adjective,“A2”,3.0
1242.0,colleague,Noun,“A2”,5.0
1243.0,oil,Noun,“A2”,5.0
1244.0,radio,Noun,“A2”,5.0
1245.0,little,Adverb,“A2”,5.0
1246.0,feed,Verb,“A2”,5.0
1247.0,river,Noun,“A2”,5.0
1248.0,digital,Adjective,“A2”,5.0
1249.0,lesson,Noun,“A2”,5.0
1250.0,proper,Adjective,“A2”,5.0
1251.0,truly,Adverb,“A2”,5.0
1252.0,entitle,Verb,“A2”,5.0
1253.0,recommendation,Noun,“A2”,5.0
1254.0,store,Noun,“A2”,5.0
1255.0,entirely,Adverb,“A2”,5.0
1256.0,train,Noun,“A2”,5.0
1257.0,Asia,Noun,“A2”,5.0
1258.0,dark,Adjective,“A2”,5.0
1259.0,beat,Verb,“A2”,5.0
1260.0,profile,Noun,“A2”,5.0
1261.0,edit,Verb,“A2”,5.0
1262.0,electronic,Adjective,“A2”,5.0
1263.0,fairly,Adverb,“A2”,5.0
1264.0,threat,Noun,“A2”,5.0
1265.0,distribution,Noun,“A2”,5.0
1266.0,Latin,Noun,“A2”,5.0
1267.0,Muslim,Noun,“A2”,5.0
1268.0,plenty,Pronoun,“A2”,5.0
1269.0,behalf,Noun,“A2”,5.0
1270.0,permission,Noun,“A2”,5.0
1271.0,approve,Verb,“A2”,5.0
1272.0,shape,Noun,“A2”,5.0
1273.0,observe,Verb,“A2”,5.0
1274.0,aid,Noun,“A2”,5.0
1275.0,valuable,Adjective,“A2”,5.0
1276.0,seat,Noun,“A2”,5.0
1277.0,injury,Noun,“A2”,5.0
1278.0,appreciate,Verb,“A2”,5.0
1279.0,television,Noun,“A2”,5.0
1280.0,numerous,Adjective,“A2”,5.0
1281.0,fantastic,Adjective,“A2”,5.0
1282.0,properly,Adverb,“A2”,5.0
1283.0,newspaper,Noun,“A2”,5.0
1284.0,joint,Adjective,“A2”,5.0
1285.0,carefully,Adverb,“A2”,5.0
1286.0,double,Adjective,“A2”,5.0
1287.0,Welsh,Noun,“A2”,5.0
1288.0,stick,Verb,“A2”,5.0
1289.0,peace,Noun,“A2”,5.0
1290.0,cover,Noun,“A2”,5.0
1291.0,Jew,Noun,“A2”,5.0
1292.0,ticket,Noun,“A2”,5.0
1293.0,hard,Adverb,“A2”,5.0
1294.0,challenge,Verb,“A2”,5.0
1295.0,sure,Adverb,“A2”,5.0
1296.0,suit,Verb,“A2”,5.0
1297.0,brand,Noun,“A2”,5.0
1298.0,care,Verb,“A2”,5.0
1299.0,implication,Noun,“A2”,5.0
1300.0,match,Noun,“A2”,5.0
1301.0,key,Noun,“A2”,5.0
1302.0,destroy,Verb,“A2”,5.0
1303.0,illustrate,Verb,“A2”,5.0
1304.0,Spanish,Adjective,“A2”,5.0
1305.0,sufficient,Adjective,“A2”,5.0
1306.0,reasonable,Adjective,“A2”,5.0
1307.0,imagine,Verb,“A2”,5.0
1308.0,baby,Noun,“A2”,5.0
1309.0,above,Adverb,“A2”,5.0
1310.0,healthy,Adjective,“A2”,5.0
1311.0,preparation,Noun,“A2”,5.0
1312.0,pain,Noun,“A2”,5.0
1313.0,divide,Verb,“A2”,5.0
1314.0,apparently,Adverb,“A2”,5.0
1315.0,dog,Noun,“A2”,5.0
1316.0,camera,Noun,“A2”,5.0
1317.0,union,Noun,“A2”,5.0
1318.0,feedback,Noun,“A2”,5.0
1319.0,restaurant,Noun,“A2”,5.0
1320.0,frequently,Adverb,“A2”,5.0
1321.0,Greek,Adjective,“A2”,5.0
1322.0,trust,Noun,“A2”,5.0
1323.0,warm,Adjective,“A2”,5.0
1324.0,daughter,Noun,“A2”,5.0
1325.0,pair,Noun,“A2”,5.0
1326.0,prefer,Verb,“A2”,5.0
1327.0,less,Determiner,“A2”,5.0
1328.0,cold,Adjective,“A2”,5.0
1329.0,winter,Noun,“A2”,5.0
1330.0,twice,Adverb,“A2”,5.0
1331.0,self,Noun,“A2”,5.0
1332.0,ignore,Verb,“A2”,5.0
1333.0,reduction,Noun,“A2”,5.0
1334.0,cell,Noun,“A2”,5.0
1335.0,belief,Noun,“A2”,5.0
1336.0,host,Verb,“A2”,5.0
1337.0,appointment,Noun,“A2”,5.0
1338.0,check,Noun,“A2”,5.0
1339.0,speech,Noun,“A2”,5.0
1340.0,book,Verb,“A2”,5.0
1341.0,concentrate,Verb,“A2”,5.0
1342.0,impossible,Adjective,“A2”,5.0
1343.0,gather,Verb,“A2”,5.0
1344.0,living,Noun,“A2”,5.0
1345.0,ancient,Adjective,“A2”,5.0
